gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_logins,avg_session_mins,login_days_active,days_since_last_login,total_tickets,avg_resolution_hours,max_resolution_hours,billing_tickets,technical_tickets,billing_ticket_ratio,total_bills,total_late_payments,late_payment_rate,avg_payment_gap,max_payment_gap,avg_amount_due,avg_monthly_spend,charge_vs_tier_avg,logins_per_active_day,num_services,risk_score,contract_encoded,internet_service_Fiber Optic,internet_service_No,payment_method_Credit Card (Automatic),payment_method_Electronic Check,payment_method_Mailed Check
0,0,0,0,-1.2775701207287122,1,0,0,0,0,0,0,1,1,-0.3334063660644239,1.3815848851520223,2.4847767980921565,0.8878035420237963,-1.7724093373124652,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.05105886164666983,-0.2954682447389636,-0.26362463449085466,1.9623947161072697,1,2,0,0,0,0,0,1
1,1,0,0,-0.8282313912284307,1,1,0,0,0,0,1,1,1,1.028382045907187,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,1.14473115854526,6.305723832615132,0.3271966058866751,-0.6498631691794722,2,1,0,1,0,0,0,0
0,0,0,0,0.11129504318124914,1,0,0,0,0,0,0,0,0,-1.5153987529835482,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,1,0.6359020138847701,0.8423726871633814,1.811538882767033,-0.07066197673178333,-1.242931064301367,-0.14498263339078465,-0.6498631691794722,0,2,0,0,1,0,0,0
0,0,1,1,-0.8282313912284307,1,0,0,1,1,1,1,1,1,1.4479061043629888,2.7979195400566383,1.4145069763260387,2.4339955169183556,-0.6482653884797652,2.030663802758333,3.0660290625851814,2.9548968417423356,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-1.7788061411937273,10.936379050914766,1.3304779574711596,1.5892150182091638,5,1,0,1,0,0,0,0
0,0,0,0,-1.2775701207287122,1,1,0,0,0,0,1,1,1,0.9934217077025366,0.8150510231901759,0.7355185947754906,0.8878035420237963,0.33198813490234913,2.030663802758333,0.3934604852874954,0.3699226370840897,-0.2888028605510629,4.247010664195901,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.5561921806490087,0.7221459302068717,0.24358982658796807,1.2160353203110579,2,2,0,1,0,0,1,0
0,1,1,1,-0.05210085845521692,1,0,0,0,1,1,1,1,1,1.1365926165406282,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,2.030663802758333,2.621877264638861,2.525302274779074,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-1.2071971263255286,0.7046001480994964,0.5859794941921969,-0.6498631691794722,4,1,0,1,0,0,1,0
1,0,0,0,1.295915330045628,1,0,0,0,0,0,0,0,0,-1.4854327488081338,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.014433363751323283,-1.3013717170363281,-0.07331967970617863,-0.6498631691794722,0,0,2,0,1,1,0,0
0,1,0,1,-0.09294983386433343,1,1,0,0,0,1,1,1,1,1.2165019610083996,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,1,1.241805164669333,1.891195468684909,2.3023166126592622,0.19353455157440708,0.8383352525658067,0.7770807040178129,-0.6498631691794722,3,2,0,1,0,0,1,0
1,0,0,0,-0.9099293420466638,1,0,0,0,0,0,0,0,0,-1.4904270828373696,-0.034749769752593765,1.4145069763260387,0.8878035420237963,-2.114149097757606,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.10184875073082782,-1.1861679291081164,-0.08526350532027964,0.09649622661673982,0,2,0,0,1,1,0,0
0,0,0,1,-0.8282313912284307,1,1,0,1,1,0,1,1,1,1.3496842017880193,0.5317840922092527,0.9656841478434731,0.8878035420237963,-2.267032674798853,2.030663802758333,0.29390922023056154,0.2736341996612897,3.1587201002305236,-0.2247633091830392,3.498454779822178,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.6935064060269834,1.021024873893912,1.0955827203938397,0.8428556224129519,4,1,0,1,0,0,1,0
0,1,0,0,1.0099725021818124,1,0,1,0,1,1,1,0,0,0.16935659287864008,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.9478089570084368,0.09978153220790455,0.9387204773286465,-0.6498631691794722,4,0,2,0,0,0,0,0
0,0,1,0,1.050821477590929,1,0,1,1,0,0,1,0,1,0.016197015982077664,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.05061333630382611,-0.024213066620965437,0.5724431584962157,-0.6498631691794722,3,1,0,0,0,1,0,0
0,0,0,0,1.295915330045628,1,0,0,0,0,0,0,0,0,-1.4970861948763505,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,1,3.023873255212165,4.509490504334059,2.478238776866955,0.809696100726955,-1.3690623713570467,-0.10118860613908097,-0.6498631691794722,0,1,2,0,1,0,0,1
0,0,1,1,0.47893582186329775,1,0,0,0,0,0,0,0,0,-1.5037453069153315,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,1,1.241805164669333,-0.03189709198153605,-0.0018126559891822385,-0.4052515092072449,-1.2407397671771005,-0.11711370695788231,-0.6498631691794722,0,2,0,0,1,0,0,1
1,0,0,1,-0.21549676009168298,1,0,0,0,0,0,0,0,0,-1.4887623048276244,0.8150510231901759,0.8390930936560829,0.8878035420237963,-2.2130737652548835,2.030663802758333,0.9218479690512213,0.8809920357127973,-0.2888028605510629,4.247010664195901,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,1.085030762604232,-1.1706476459993649,-0.0812822301155793,1.2160353203110579,0,0,1,0,1,1,0,0
0,0,0,0,-0.9916272928648967,1,0,0,0,0,1,0,0,0,-0.5115376131071652,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.0665598288640118,-0.3904306716669391,-0.6896210813937905,-0.6498631691794722,1,2,0,0,0,0,1,0
1,1,0,0,-1.1958721699104793,1,1,0,0,0,0,0,0,1,0.3757890660870506,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-1.32481581683621,0.2795199402680726,-1.2334632743558565,-0.6498631691794722,0,2,0,1,0,0,1,0
0,1,1,0,-0.297194710909916,1,0,0,1,1,0,0,1,0,0.7869892344941265,3.647720332999408,1.777017722408111,2.4339955169183556,-1.7634161857218036,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.43510170717775887,0.5445677878587328,-0.25008829879487354,2.1489845650563226,3,1,0,1,0,0,0,0
0,0,1,1,1.0099725021818124,1,1,0,1,0,0,1,1,1,1.1931950688719661,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,2.030663802758333,4.375511087564851,4.221460133996089,-0.2888028605510629,4.247010664195901,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-2.0532497523853177,0.8204823723035987,0.7213428511520082,-0.6498631691794722,3,1,0,1,0,0,1,0
0,0,0,0,-0.8282313912284307,1,0,0,0,0,0,0,0,0,-1.5087396409445673,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,1,0.6359020138847701,0.5685050455035277,1.3189568229854942,0.1445267638616227,-1.1695481743897413,-0.12905753257198332,-0.6498631691794722,0,2,0,0,1,0,0,1
0,0,1,1,1.214217379227395,1,0,0,0,0,0,0,0,0,-1.4804384147788983,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,1,3.023873255212165,1.7226615353557682,0.8074292993662034,-1.6099520362560442,-1.1597215753730323,-0.06137585409207762,-0.6498631691794722,0,1,2,0,1,0,0,0
0,0,1,0,1.3367643054547445,1,1,0,1,1,1,1,1,1,1.427928768246046,0.5317840922092527,0.4938447640541092,0.8878035420237963,-0.9450393909715981,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.39179332913976067,1.0890213272817366,1.2827026550147556,0.8428556224129519,5,0,2,1,0,0,0,0
0,0,1,0,1.5818581579094437,1,1,0,0,1,1,1,1,1,0.5222895309446324,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,2.030663802758333,0.2403046928922125,0.22178657951055122,3.1587201002305236,-0.2247633091830392,3.498454779822178,3,1,0.6359020138847701,0.9597445335890329,2.022645479816264,-0.0118526314764422,0.34293462536507363,1.7827508207251177,-0.6498631691794722,4,1,2,0,0,0,0,0
0,0,1,1,-0.46059061254638206,1,0,0,1,0,0,1,0,1,-0.1968945692653137,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,1,0.6359020138847701,0.1953227645604305,0.646843939217643,0.9972622700640643,-0.21557668556594395,0.06283993229457285,-0.6498631691794722,2,1,1,0,0,1,0,0
1,0,1,0,1.5818581579094437,1,1,1,1,1,0,1,1,1,1.4928551106261103,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,2.030663802758333,0.04120216277834479,0.029209704664951278,3.1587201002305236,-0.2247633091830392,3.498454779822178,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.19888085568852854,1.1312812456360817,1.4379723879980686,-0.6498631691794722,5,0,1,1,0,0,1,0
0,0,0,0,-1.0324762682740132,1,0,0,0,1,0,0,0,1,0.3458230619116365,3.0811864710375616,0.8122404457981518,3.980187491812915,-2.2310600684362067,2.030663802758333,7.599440517485555,7.339724145919073,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.19852775012786478,0.22163808004530658,-1.3051262280404625,0.9671244618130211,1,2,0,1,0,0,1,0
0,0,0,0,1.62270713331856,1,0,1,1,1,1,0,1,1,0.27423760749259074,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,1.4931319766488702,0.17382879843973761,1.1895408152247677,-0.6498631691794722,5,0,2,0,0,1,0,0
0,0,0,0,-1.2775701207287122,1,0,0,0,0,0,0,0,0,0.1776804829273663,0.8150510231901759,2.588351296972749,0.8878035420237963,-2.0511970366229746,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-1.0022554686175227,0.09651111750491513,-1.7072350237151963,1.2160353203110579,0,2,0,1,0,0,1,0
0,0,1,1,1.62270713331856,1,1,0,1,1,1,0,1,1,1.1282687264919018,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.20378163445980693,0.835019104323877,0.5660731181686952,-0.6498631691794722,4,0,2,1,0,0,0,0
0,0,1,1,1.295915330045628,1,1,0,1,1,1,1,1,1,1.5544518969866847,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,1,3.023873255212165,1.4563177300052512,0.6477461041622978,-0.720237926597593,1.2059555552972783,1.585279570571981,-0.6498631691794722,5,1,1,1,0,0,1,0
0,0,0,0,1.62270713331856,1,1,1,1,1,1,1,1,1,1.6693215796591068,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.20966588369895206,1.3199392844070692,1.859987559696304,-0.6498631691794722,6,0,2,1,0,0,1,0
0,0,0,0,-0.13379880927344995,1,1,0,0,1,0,1,1,0,1.191530290862221,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,1,0.6359020138847701,0.19231323003669576,0.6423331144943688,0.13784388371897072,0.8413291418876738,0.7173615759473079,-0.6498631691794722,3,2,0,1,0,0,0,0
0,0,0,0,-0.7873824158193141,1,0,0,0,0,0,0,0,1,-1.4771088587594077,0.8150510231901759,1.0117172584570695,0.8878035420237963,0.3589675896743339,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.08571741860628221,-1.1802946227031592,-0.05341330368267695,1.2160353203110579,0,0,2,0,1,0,0,1
0,0,0,0,-0.05210085845521692,1,1,1,1,0,0,1,1,0,1.3180534196028595,0.5317840922092527,1.437523531632837,0.8878035420237963,-1.6015394570898949,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,1.1518595640307556,0.9470284896112616,1.0199384915045335,0.8428556224129519,4,1,0,1,0,0,1,0
1,1,0,0,-1.2775701207287122,1,0,0,0,0,0,0,0,1,0.16602703685914977,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-1.0214130583597927,0.08757347732345876,-1.7351039501480985,-0.6498631691794722,0,2,0,1,0,0,1,0
1,0,1,1,-1.0324762682740132,0,0,1,0,0,1,0,0,1,-1.0076414600112484,2.231385678094792,0.2694333498128264,2.4339955169183556,-2.0961627945762826,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.11610556170181922,-0.6748619504007913,-1.8760410923944904,1.2160353203110579,2,2,0,0,0,0,1,0
1,0,1,0,-0.8282313912284307,1,1,0,1,1,0,1,1,1,1.3580080918367454,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.22214059329856986,11.673415164449876,1.1154890964173414,-0.6498631691794722,4,1,0,1,0,0,1,0
0,0,0,1,0.27469094481771517,0,0,0,0,1,0,0,0,0,-1.1541419248688298,0.8150510231901759,-0.16212706218964051,0.8878035420237963,-0.10867629304006926,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,1.5327837321619409,-0.9528267692937822,-2.22639331040812,1.2160353203110579,1,1,0,0,0,1,0,0
1,0,1,0,-0.9099293420466638,1,0,0,0,0,0,0,0,1,0.18433959496634736,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,2.030663802758333,0.9141901794314573,0.8735852328341205,3.1587201002305236,-0.2247633091830392,3.498454779822178,1,1,3.023873255212165,3.448629584717593,1.8422124908852973,1.8740561447800548,0.1915054645763962,-1.6913099228963948,-0.6498631691794722,0,3,0,1,0,0,1,0
0,0,1,1,-0.7465334404101976,1,1,0,1,0,1,1,1,0,0.5222895309446324,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,1,0.6359020138847701,0.004217322303279783,0.30311909530415143,-1.1292301913279177,0.3804179938811821,1.7827508207251177,-0.6498631691794722,4,2,0,0,0,1,0,0
0,0,0,0,-1.2775701207287122,1,1,0,1,0,0,0,0,1,0.5139656408959061,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,2.030663802758333,1.2511329227010795,1.199484559495905,-0.2888028605510629,4.247010664195901,-0.2922555300682219,2,1,1.241805164669333,0.5218572603856406,0.6621807432767752,-0.02388181573321691,0.3544258770269464,-0.9030174323657285,-0.6498631691794722,1,3,0,1,0,0,0,1
0,0,1,1,1.4184622562729776,1,1,1,0,0,1,0,1,1,0.9850978176538104,2.7979195400566383,1.6619349458741197,2.4339955169183556,-0.9180599361996132,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.6525180744853822,0.7233846223428945,0.2236834505644664,1.5892150182091638,3,0,1,1,0,1,0,0
0,0,0,0,1.62270713331856,1,1,1,1,1,1,1,1,1,0.8852111370690956,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.8886465061924326,0.6817137484336161,2.650668815349791,-0.6498631691794722,6,0,2,0,0,0,0,0
1,0,1,1,-1.0733252436831298,1,0,0,0,0,0,0,0,1,-0.6713563020427087,1.3815848851520223,0.9771924254968722,0.8878035420237963,-0.7381969043863812,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,1,1.241805164669333,0.6918959609766486,0.8651678558241128,-0.20743825698473473,-0.5836007401125857,-1.0718235010450228,1.9623947161072697,0,3,0,0,0,0,0,0
0,0,0,0,-1.2775701207287122,1,0,0,0,0,0,0,0,1,-1.5037453069153315,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.2938701734963722,-1.19306268010524,-0.11711370695788231,-0.6498631691794722,0,2,0,0,1,0,0,1
1,0,1,1,-0.297194710909916,1,0,0,0,0,0,0,0,0,-1.4937566388568602,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.04161040966477683,-1.177281361156268,-0.09322605572968029,-0.6498631691794722,0,0,1,0,1,0,1,0
0,1,0,0,0.029597092363016105,1,1,0,1,1,1,1,1,1,1.5211563367917798,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-1.6963839527676814,1.1350958594565923,1.5056540664779743,-0.6498631691794722,5,1,0,1,0,0,1,0
1,0,0,0,-0.5831375387737316,1,0,1,0,1,1,1,0,1,0.1194132525862827,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.09863765354874308,0.15042069320258947,0.8192822211876365,-0.6498631691794722,4,1,0,0,0,0,1,0
1,0,1,0,1.5818581579094437,1,0,0,1,1,1,1,1,1,0.4773405246815105,0.24851716122832945,1.046242091417267,0.8878035420237963,-1.376710667323355,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.21759292008795525,0.3079033918168295,1.6752563901982085,0.4696759245148458,5,0,2,0,0,1,0,0
1,1,1,1,0.47893582186329775,1,1,0,0,0,0,0,0,1,-0.45826471679531733,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,2.030663802758333,1.4961821905335322,1.4365022516135664,3.1587201002305236,-0.2247633091830392,3.498454779822178,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-1.4892146683454581,-0.8916204521670245,-0.5622202748433798,-0.6498631691794722,0,0,1,0,0,0,1,0
0,0,0,1,-1.2367211453195959,1,1,1,0,0,0,0,0,0,0.5256190869641227,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.30634488309599,0.7081010670645829,-0.8751485059328262,-0.6498631691794722,1,2,0,1,0,1,0,0
1,0,1,1,-0.6239865141828481,1,1,0,1,1,1,0,0,1,0.06447557826468987,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-1.3462010332926977,-0.07570744498315041,0.6879001394325255,-0.6498631691794722,3,1,0,0,0,0,0,1
1,0,0,0,0.9691235267726959,1,1,1,1,0,0,0,0,1,0.7203981141043168,1.3815848851520223,-0.1506187845362414,0.8878035420237963,-1.1428887259661533,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.7985579671558677,0.5510539610189896,-0.40933930698288695,1.9623947161072697,2,1,0,1,0,0,1,0
0,0,1,0,1.132519428409162,0,0,1,1,1,0,0,1,0,-0.4898954989804771,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,1.308238959368821,-0.45443055939486887,-0.6378645037326862,-0.6498631691794722,4,0,1,0,0,0,1,0
0,0,0,0,0.029597092363016105,1,1,0,0,0,0,0,0,0,-1.3006423897264114,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,1,0.6359020138847701,0.85441082525832,1.8331908414387492,0.6412875211321153,-1.0543164563359626,0.36860186801555855,-0.6498631691794722,0,1,2,0,1,1,0,0
0,0,0,0,-1.2775701207287122,1,0,1,1,0,1,0,0,1,0.620511433519602,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,1,0.6359020138847701,-0.0484495318620767,0.2101961060047036,-0.5482651442600055,0.43614144440026326,-0.6482158192649071,-0.6498631691794722,3,3,0,1,0,0,0,1
1,0,0,0,-1.2367211453195959,1,0,0,0,0,0,0,0,0,0.8985293611470578,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,2.030663802758333,2.2696189421297106,2.184589342359936,3.1587201002305236,-0.2247633091830392,3.498454779822178,3,1,0.6359020138847701,2.094339049036998,4.062440419680843,0.3543692003409073,0.1028951462059555,0.016657139920048955,-0.6498631691794722,0,3,0,1,0,1,0,0
1,0,1,0,1.2550663546365115,1,1,1,0,0,1,0,0,1,0.6621308837632331,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,1.6535211000725267,0.48624086963509433,-0.5486839391473987,-0.6498631691794722,2,0,2,1,0,1,0,0
1,1,1,0,-1.0324762682740132,1,1,0,0,1,0,1,1,1,1.1482460626088447,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.4194159003960567,0.734001983508804,0.6138484206250993,-0.6498631691794722,3,2,0,1,0,0,1,0
0,0,0,0,0.9282745513635794,1,0,0,1,1,0,0,1,1,-0.00045076411537479157,0.8150510231901759,-0.5303919470984123,0.8878035420237963,-2.006231278669667,2.030663802758333,0.2173313240329201,0.19956617087452047,3.1587201002305236,-0.2247633091830392,3.498454779822178,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,1.7011923117567804,-0.014176332846213797,0.5326304064492124,1.2160353203110579,3,0,2,0,0,0,0,1
