churn_probability,predicted_churn,actual_churn,risk_tier,top_churn_drivers
0.19372503645758124,0,0,Low,"num_services, monthly_charges, online_backup"
0.19294296096348962,0,0,Low,"num_services, online_backup, monthly_charges"
0.19158423894266535,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.19105793109984354,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.19018598555397329,0,1,Low,"streaming_tv, online_backup, device_protection"
0.18958668043971375,0,0,Low,"num_services, streaming_tv, online_backup"
0.18860967190360817,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.18674326149364015,0,0,Low,"num_services, online_backup, charge_vs_tier_avg"
0.1861372294889738,0,1,Low,"num_services, streaming_tv, streaming_movies"
0.1856118128186781,0,0,Low,"num_services, online_backup, device_protection"
0.1844446573075582,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.18430524724676894,0,0,Low,"num_services, phone_service, device_protection"
0.18406704460863219,0,0,Low,"streaming_tv, streaming_movies, device_protection"
0.18175447406914916,0,0,Low,"num_services, streaming_tv, device_protection"
0.18125027148986558,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.18103944867052446,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.17984880378742474,0,0,Low,"num_services, online_backup, tech_support"
0.1761138774545606,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.17575288280322166,0,0,Low,"num_services, streaming_tv, online_backup"
0.17549678759117457,0,1,Low,"streaming_tv, online_backup, tech_support"
0.17448618032736418,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.17331104424591737,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.17062456565633333,0,0,Low,"num_services, streaming_movies, tech_support"
0.1704281128185459,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.17023744834285748,0,1,Low,"num_services, streaming_tv, streaming_movies"
0.16683615415810288,0,0,Low,"streaming_movies, online_backup, device_protection"
0.16654471924009845,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.1648186018137315,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.1635101486623744,0,0,Low,"num_services, streaming_tv, device_protection"
0.1632615956464707,0,0,Low,"num_services, phone_service, streaming_tv"
0.16267829426099772,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.16079710306417425,0,0,Low,"num_services, charge_vs_tier_avg, tech_support"
0.1607249701892289,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.16042715258820608,0,0,Low,"num_services, online_backup, monthly_charges"
0.15905082171769103,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.15844327564345123,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.15842317293004105,0,0,Low,"num_services, streaming_tv, monthly_charges"
0.1572453097117892,0,0,Low,"num_services, streaming_movies, monthly_charges"
0.1563084768317089,0,0,Low,"num_services, online_backup, charge_vs_tier_avg"
0.15612685932510226,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.15515789574022945,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.15441475283758832,0,1,Low,"phone_service, streaming_tv, streaming_movies"
0.1533836458654566,0,0,Low,"num_services, streaming_tv, online_backup"
0.15333299793734773,0,0,Low,"streaming_tv, streaming_movies, tech_support"
0.1529362114960054,0,1,Low,"streaming_tv, streaming_movies, online_backup"
0.15194315706603934,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.15100926493096342,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.1508632854066646,0,0,Low,"num_services, device_protection, monthly_charges"
0.1499778719104447,0,0,Low,"streaming_tv, device_protection, tech_support"
0.1457560591720607,0,0,Low,"num_services, streaming_movies, device_protection"
0.14564487290388914,0,0,Low,"num_services, streaming_movies, monthly_charges"
0.14419413094509817,0,0,Low,"phone_service, streaming_tv, streaming_movies"
0.14332612234192552,0,0,Low,"num_services, monthly_charges, tech_support"
0.1433214817423569,0,0,Low,"streaming_tv, streaming_movies, device_protection"
0.14268737458948874,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.142609709234233,0,0,Low,"streaming_tv, online_backup, device_protection"
0.14257904462441431,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.1420601403764131,0,0,Low,"num_services, charge_vs_tier_avg, online_backup"
0.14164455872146509,0,0,Low,"num_services, streaming_movies, tech_support"
0.141459269264392,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.1408232780642768,0,0,Low,"num_services, monthly_charges, online_backup"
0.14010335942683946,0,1,Low,"streaming_tv, streaming_movies, online_backup"
0.1394684585724019,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.13912298299658438,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.1382725405489192,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.13761465466697806,0,0,Low,"num_services, monthly_charges, online_backup"
0.13739370791052036,0,0,Low,"num_services, streaming_movies, online_backup"
0.13698764241770636,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.1369443235123906,0,0,Low,"num_services, monthly_charges, tech_support"
0.13497384539212903,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.1346170542877372,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.13359059391817774,0,0,Low,"num_services, monthly_charges, online_backup"
0.13336022963518682,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.1324348934485666,0,1,Low,"streaming_tv, streaming_movies, online_backup"
0.13152896593162097,0,1,Low,"streaming_tv, streaming_movies, online_backup"
0.13003106975622972,0,0,Low,"streaming_movies, online_backup, tech_support"
0.1291180093724551,0,0,Low,"streaming_tv, online_backup, device_protection"
0.1288935148903986,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.1273627009715558,0,1,Low,"num_services, phone_service, online_security"
0.12581442378511795,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.12505398901414908,0,0,Low,"num_services, monthly_charges, online_backup"
0.12492553897612997,0,0,Low,"num_services, streaming_tv, device_protection"
0.12443541970991608,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.12410100323167263,0,0,Low,"num_services, monthly_charges, online_backup"
0.12390896268849617,0,0,Low,"num_services, streaming_movies, tech_support"
0.12321211190122675,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.1230165814825757,0,1,Low,"num_services, monthly_charges, device_protection"
0.12269715859632485,0,0,Low,"streaming_tv, streaming_movies, device_protection"
0.12261068822679785,0,1,Low,"num_services, monthly_charges, tech_support"
0.12249941414618035,0,0,Low,"num_services, monthly_charges, tech_support"
0.11967391487210347,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.11927914398020262,0,1,Low,"num_services, monthly_charges, tech_support"
0.11903384743452203,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.1184715236404722,0,0,Low,"streaming_movies, online_backup, device_protection"
0.11720239836220835,0,0,Low,"streaming_tv, streaming_movies, device_protection"
0.11716808143713743,0,1,Low,"streaming_tv, streaming_movies, online_backup"
0.11699657421197729,0,0,Low,"streaming_tv, streaming_movies, device_protection"
0.11663006155074448,0,0,Low,"streaming_tv, online_backup, tech_support"
0.11628527984162662,0,0,Low,"num_services, monthly_charges, online_backup"
0.11551709955979392,0,0,Low,"num_services, monthly_charges, tech_support"
0.11493265106281982,0,0,Low,"num_services, charge_vs_tier_avg, tech_support"
0.11472507657872373,0,0,Low,"num_services, streaming_tv, online_backup"
0.11449334013733607,0,0,Low,"num_services, phone_service, tech_support"
0.11436873622782986,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.1142517000947097,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.1137836512129012,0,0,Low,"num_services, tech_support, charge_vs_tier_avg"
0.11349901705140286,0,1,Low,"num_services, charge_vs_tier_avg, online_backup"
0.11334132094188185,0,0,Low,"num_services, tech_support, monthly_charges"
0.11224116029092805,0,0,Low,"num_services, streaming_movies, online_backup"
0.11067146436542472,0,0,Low,"num_services, phone_service, online_backup"
0.10996251674549642,0,0,Low,"phone_service, online_backup, device_protection"
0.10876786496157448,0,0,Low,"num_services, device_protection, charge_vs_tier_avg"
0.10858849534940228,0,0,Low,"num_services, streaming_tv, device_protection"
0.10849237466892396,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.1083627925264114,0,0,Low,"num_services, streaming_movies, tech_support"
0.10723993037728467,0,0,Low,"streaming_tv, streaming_movies, device_protection"
0.10643270479286168,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.10632558620289476,0,0,Low,"num_services, online_backup, device_protection"
0.10605294923971878,0,0,Low,"num_services, streaming_tv, monthly_charges"
0.10578476031577895,0,0,Low,"num_services, monthly_charges, tech_support"
0.10561782431127789,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.10545765640555736,0,1,Low,"num_services, streaming_movies, online_backup"
0.10490990101997778,0,0,Low,"num_services, charge_vs_tier_avg, monthly_charges"
0.10461868078728001,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.10393639303636296,0,0,Low,"num_services, device_protection, charge_vs_tier_avg"
0.1033474567728564,0,0,Low,"num_services, phone_service, streaming_movies"
0.10245428298848654,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.10201285026151569,0,1,Low,"num_services, monthly_charges, device_protection"
0.10160674875426749,0,1,Low,"num_services, online_backup, device_protection"
0.10071049264894327,0,0,Low,"phone_service, streaming_tv, streaming_movies"
0.10066076284459224,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.10064748679676022,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.1003428487439685,0,0,Low,"num_services, online_backup, monthly_charges"
0.09914515650547899,0,0,Low,"streaming_tv, streaming_movies, device_protection"
0.09806647213405642,0,0,Low,"num_services, phone_service, streaming_tv"
0.09796261020009957,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.09645561472362049,0,0,Low,"phone_service, streaming_movies, online_backup"
0.096420200903303,0,0,Low,"num_services, streaming_tv, online_backup"
0.09576194858398472,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.095619567969083,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.09510859814535903,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.09501505955371925,0,0,Low,"phone_service, streaming_tv, streaming_movies"
0.0950057777981849,0,0,Low,"num_services, phone_service, tech_support"
0.09482122240449076,0,0,Low,"num_services, streaming_tv, online_backup"
0.09460912363444303,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.09445540468030128,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.09429605060420863,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.09336341223922677,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.09198265060226918,0,0,Low,"num_services, streaming_tv, online_backup"
0.09151760025258744,0,0,Low,"num_services, monthly_charges, online_backup"
0.09057559980070991,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.0898242255464895,0,0,Low,"num_services, streaming_movies, tech_support"
0.08933897494979202,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.08853184984781921,0,0,Low,"num_services, monthly_charges, online_backup"
0.08825843821530907,0,0,Low,"num_services, device_protection, monthly_charges"
0.08814199011236339,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.08663065333115479,0,0,Low,"phone_service, streaming_tv, streaming_movies"
0.0864779458598432,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.08571807034354448,0,0,Low,"num_services, online_backup, charge_vs_tier_avg"
0.08514373610596604,0,0,Low,"phone_service, streaming_tv, streaming_movies"
0.08487975611068652,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.08445410175121926,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.08435798115465906,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.08378335553477519,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.08371665376726468,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.0834227412989785,0,1,Low,"num_services, streaming_movies, monthly_charges"
0.08225179709648099,0,0,Low,"num_services, online_backup, tech_support"
0.08156529918509182,0,0,Low,"num_services, online_backup, tech_support"
0.08140227714170581,0,0,Low,"num_services, online_backup, device_protection"
0.08132751733386923,0,1,Low,"num_services, streaming_tv, monthly_charges"
0.08098552703505976,0,0,Low,"num_services, device_protection, monthly_charges"
0.0803799365465047,0,0,Low,"num_services, phone_service, streaming_movies"
0.07874491596887886,0,0,Low,"phone_service, streaming_tv, streaming_movies"
0.07715595073870139,0,0,Low,"num_services, charge_vs_tier_avg, online_security"
0.07702266924183919,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.07654538935664931,0,0,Low,"num_services, streaming_tv, monthly_charges"
0.07638933635173935,0,1,Low,"streaming_tv, streaming_movies, online_backup"
0.07604460371093279,0,0,Low,"num_services, phone_service, streaming_movies"
0.07592796840199374,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.0752090944943491,0,0,Low,"num_services, monthly_charges, tech_support"
0.07504790317336787,0,0,Low,"streaming_tv, online_backup, tech_support"
0.07473158853166706,0,0,Low,"streaming_movies, online_backup, tech_support"
0.07413990459665352,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.07387632285393464,0,0,Low,"online_backup, device_protection, tech_support"
0.07385458414464706,0,0,Low,"num_services, monthly_charges, device_protection"
0.07369922654499049,0,1,Low,"num_services, streaming_tv, streaming_movies"
0.07361732108137053,0,0,Low,"num_services, device_protection, charge_vs_tier_avg"
0.07349814232051552,0,0,Low,"num_services, streaming_tv, online_backup"
0.07303983426993102,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.07289740140225887,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.07195598528985073,0,0,Low,"num_services, streaming_movies, online_backup"
0.07133026422585337,0,1,Low,"streaming_tv, streaming_movies, online_backup"
0.07021403238480267,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.06999179189069987,0,0,Low,"num_services, streaming_movies, charge_vs_tier_avg"
0.06998022230055266,0,0,Low,"num_services, streaming_movies, online_security"
0.0693368242859676,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.06895493955226056,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.06851194282625524,0,0,Low,"num_services, streaming_tv, tech_support"
0.0681404319616713,0,0,Low,"num_services, phone_service, streaming_tv"
0.06745828652881877,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.06725010506092562,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.06671547700911856,0,0,Low,"num_services, device_protection, monthly_charges"
0.06640901870751399,0,0,Low,"num_services, streaming_movies, online_backup"
0.06633125139083222,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.06571212898407136,0,0,Low,"num_services, streaming_movies, online_backup"
0.06474749029027187,0,0,Low,"num_services, online_backup, charge_vs_tier_avg"
0.06462424896968928,0,0,Low,"phone_service, streaming_movies, online_backup"
0.06459060846016129,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.06457778292808414,0,0,Low,"num_services, charge_vs_tier_avg, monthly_charges"
0.06451023974077279,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.06428219291182441,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.06407588500295275,0,0,Low,"num_services, streaming_tv, online_backup"
0.0639829872247424,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.06277235276170598,0,0,Low,"num_services, charge_vs_tier_avg, monthly_charges"
0.06275219499763181,0,1,Low,"streaming_tv, streaming_movies, device_protection"
0.06264543982329907,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.06261943787412345,0,0,Low,"streaming_tv, streaming_movies, device_protection"
0.06213922982591837,0,1,Low,"num_services, phone_service, streaming_movies"
0.061400927483651904,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.06134477529987843,0,0,Low,"phone_service, streaming_movies, online_backup"
0.06095171788857055,0,0,Low,"streaming_tv, streaming_movies, device_protection"
0.06092228838282398,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.06062002315603607,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.06045580678432235,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.0599397626108819,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.05927952014390795,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.05827946474101716,0,0,Low,"num_services, monthly_charges, online_backup"
0.057451947043663756,0,0,Low,"streaming_tv, online_backup, tech_support"
0.056617761673673196,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.05653756686224187,0,0,Low,"num_services, charge_vs_tier_avg, tech_support"
0.05550793236421068,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.055196488800079616,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.05518780446359724,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.05512545749395915,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.05502190376440937,0,1,Low,"num_services, device_protection, monthly_charges"
0.054903985171631885,0,0,Low,"phone_service, streaming_tv, streaming_movies"
0.05479277435177113,0,1,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.054681224781397635,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.05465363790057832,0,1,Low,"streaming_tv, streaming_movies, online_backup"
0.054480843484624134,0,0,Low,"num_services, streaming_tv, monthly_charges"
0.05445388231761998,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.05386945318654339,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.053620952011032015,0,0,Low,"num_services, streaming_tv, online_backup"
0.05349068663263324,0,0,Low,"num_services, streaming_tv, charge_vs_tier_avg"
0.053445614864171924,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.05301971418629869,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.0529728539636955,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.052941679247024705,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.05166789010841316,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.05157728300231686,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.05134058286345429,0,1,Low,"streaming_tv, streaming_movies, online_backup"
0.05116354483892254,0,0,Low,"num_services, streaming_tv, monthly_charges"
0.051031488669605815,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.051022311643372446,0,0,Low,"num_services, online_backup, device_protection"
0.05095511290685423,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.05065451761325282,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.0505356663100883,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.05047496341952285,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.05030180463580084,0,0,Low,"num_services, phone_service, streaming_tv"
0.05014204700575559,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.049882974589577966,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.04986452160259552,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.0498592075898234,0,0,Low,"num_services, phone_service, device_protection"
0.04985150831066701,0,0,Low,"phone_service, streaming_tv, streaming_movies"
0.048958654334473994,0,0,Low,"num_services, streaming_movies, device_protection"
0.0483940170156578,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.04795523454226897,0,1,Low,"num_services, streaming_movies, device_protection"
0.047845184547327065,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.04781536532731764,0,0,Low,"streaming_tv, streaming_movies, device_protection"
0.04760060747186342,0,0,Low,"num_services, streaming_movies, online_backup"
0.047184017457334394,0,0,Low,"num_services, phone_service, streaming_tv"
0.04673608872529984,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.04666705491850517,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.046312918981674514,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.046124373997471935,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.04595599035718238,0,1,Low,"streaming_tv, streaming_movies, online_backup"
0.04570269898055352,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.04554462001721968,0,0,Low,"num_services, phone_service, streaming_movies"
0.04544379743290686,0,0,Low,"num_services, streaming_tv, device_protection"
0.04530852519054756,0,0,Low,"num_services, streaming_movies, tech_support"
0.04508101789520498,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.04487921977281298,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.04484811165300502,0,0,Low,"num_services, charge_vs_tier_avg, online_security"
0.04480290803213583,0,0,Low,"num_services, streaming_tv, tech_support"
0.04441771735388418,0,0,Low,"num_services, streaming_tv, online_backup"
0.04437183124024781,0,0,Low,"num_services, online_backup, charge_vs_tier_avg"
0.04380216191803159,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.04379623571348839,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.04366666305765873,0,0,Low,"num_services, streaming_tv, tech_support"
0.04294947727056999,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.04271695262783734,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.042306427110253335,0,0,Low,"streaming_tv, streaming_movies, device_protection"
0.042226890629057955,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.04202700918954514,0,0,Low,"num_services, streaming_tv, monthly_charges"
0.04187231432757888,0,0,Low,"num_services, charge_vs_tier_avg, online_security"
0.04122629774747907,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.04118307362232636,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.04081465684779258,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.04056559999633766,0,0,Low,"num_services, monthly_charges, device_protection"
0.040380631539089634,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.03988549379816407,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.039359753178443715,0,0,Low,"num_services, tech_support, charge_vs_tier_avg"
0.03917211813142001,0,0,Low,"num_services, monthly_charges, online_security"
0.03899489179089104,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.03879017132234325,0,0,Low,"num_services, monthly_charges, device_protection"
0.03875404514735303,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.03872037379986843,0,0,Low,"num_services, streaming_movies, monthly_charges"
0.03860973909394291,0,0,Low,"num_services, streaming_movies, tech_support"
0.038566099615691525,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.03795535606615473,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.03759147195957403,0,0,Low,"num_services, monthly_charges, device_protection"
0.03757490272004486,0,0,Low,"num_services, monthly_charges, online_backup"
0.03750597033365525,0,0,Low,"num_services, streaming_movies, device_protection"
0.03724982741865088,0,0,Low,"num_services, online_backup, device_protection"
0.03720712091473715,0,0,Low,"phone_service, streaming_tv, streaming_movies"
0.03719388948441026,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.03696722249876998,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.03660992991530651,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.03624473928886821,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.036229587268384385,0,0,Low,"num_services, monthly_charges, tech_support"
0.03587435097528594,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.03585593269498572,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.03574882638869131,0,0,Low,"num_services, device_protection, charge_vs_tier_avg"
0.035604209347212666,0,0,Low,"streaming_tv, streaming_movies, tech_support"
0.03549999748051679,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.03543970137434831,0,0,Low,"streaming_movies, online_backup, tech_support"
0.03534382530846145,0,0,Low,"num_services, streaming_movies, monthly_charges"
0.034902182743898696,0,0,Low,"num_services, streaming_tv, device_protection"
0.03436437498839738,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.0343099775258179,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.033727788257002456,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.03344102983724186,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.033196242896738073,0,0,Low,"num_services, monthly_charges, online_backup"
0.03312774496064409,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.03274245931240191,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.03273159775229891,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.0327013476621763,0,0,Low,"streaming_tv, streaming_movies, device_protection"
0.03257289227413994,0,0,Low,"num_services, phone_service, online_backup"
0.032485101407268215,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.032147981853929315,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.03194586556751446,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.03154971404120551,0,0,Low,"num_services, online_backup, charge_vs_tier_avg"
0.03153984573664269,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.03149998516648372,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.031478614125383414,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.03136669615611163,0,0,Low,"streaming_tv, streaming_movies, device_protection"
0.03133067484548284,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.03132871004453198,0,0,Low,"num_services, monthly_charges, online_backup"
0.031224087581190083,0,0,Low,"num_services, phone_service, device_protection"
0.030547468065435988,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.030225627884569995,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.030084965314512574,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.030082411187834737,0,0,Low,"num_services, streaming_movies, online_backup"
0.030069829159884674,0,0,Low,"streaming_tv, online_backup, device_protection"
0.03005642413123607,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.02998036438449843,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.02993573693402611,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.02958421548623253,0,0,Low,"num_services, streaming_movies, charge_vs_tier_avg"
0.029401613563071194,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.028936073253928062,0,0,Low,"num_services, monthly_charges, online_backup"
0.028707604425841002,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.028414195106216376,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.028346014691663965,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.02832458466585546,0,0,Low,"num_services, monthly_charges, device_protection"
0.028075092171211652,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.02805937472565238,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.02785506807806902,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.027766779117001022,0,0,Low,"num_services, monthly_charges, online_backup"
0.027689221698190564,0,0,Low,"num_services, streaming_tv, online_backup"
0.02753454343610382,0,0,Low,"num_services, monthly_charges, online_backup"
0.027264084649739527,0,0,Low,"num_services, streaming_tv, device_protection"
0.027136218392262747,0,1,Low,"num_services, streaming_movies, online_backup"
0.027120211249402747,0,0,Low,"num_services, online_backup, charge_vs_tier_avg"
0.02680478184965695,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.026591383179364474,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.026237163704309667,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.026202908721068004,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.026059763731100312,0,0,Low,"num_services, streaming_movies, charge_vs_tier_avg"
0.02600907771769621,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.02584577470037945,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.025570277118966027,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.025556754378927994,0,0,Low,"num_services, online_backup, tech_support"
0.02531990906753317,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.025297515302624408,0,0,Low,"phone_service, streaming_tv, streaming_movies"
0.024595700784889173,0,0,Low,"streaming_tv, streaming_movies, online_backup"
